dt,Hurricane_IDs,LandAverageTemperature,LandMinTemperature,LandMaxTemperature,LandAndOceanAverageTemperature,AvgTempUSA,AvgTempFlorida,AvgTempLouisiana,AvgTempNorthCarolina,AvgTempSouthCarolina,AvgTempTexas,ACE
189906,['AL011899'],12.856,6.872000000000001,18.799,16.243000000000002,18.397,26.597,26.162,24.082,25.827,25.365,1.225
189907,['AL021899'],14.159,7.9529999999999985,20.168,16.689,21.057,26.889,27.608,24.539,26.279,27.068,7.225
189908,['AL021899' 'AL031899' 'AL041899'],13.777,7.645999999999999,19.598,16.746000000000002,20.204,27.743000000000002,28.334,25.186,26.979,28.761,32.225
189909,['AL031899' 'AL041899' 'AL051899'],12.127999999999998,5.974,18.223000000000006,16.178,15.950999999999999,25.796,23.545,20.603,22.538,23.919,36.025
189910,['AL061899' 'AL071899' 'AL081899' 'AL091899'],9.408999999999999,3.551,15.317,15.287,9.434,22.945,20.502,15.763,17.634,19.646,14.725
189911,['AL091899' 'AL101899'],6.605,1.063,12.417,14.455,4.258,19.139,14.75,10.368,12.753,13.291,12.05
190008,['AL011900'],13.816,7.891999999999999,19.85,16.699,20.62,27.798000000000002,27.241,26.658,28.022,26.747,15.625
190009,['AL011900' 'AL021900' 'AL031900' 'AL041900'],11.955,5.9670000000000005,17.817999999999994,16.124000000000002,16.242,26.865,27.119,23.282,24.87,25.437,35.9
190010,['AL051900' 'AL061900' 'AL071900'],9.666,3.833,15.544,15.373,10.536,24.198,21.089000000000002,17.674,19.537000000000006,19.601,7.225
190106,['AL011901'],13.423,7.1510000000000025,19.315,16.441000000000006,18.365,25.898000000000003,26.859,22.999000000000002,24.422,26.753,1.225
190107,['AL021901' 'AL031901'],14.339,8.161,20.34,16.718,22.418000000000006,27.254,28.009,25.828000000000007,26.964000000000002,28.308000000000003,8.5
190108,['AL041901' 'AL051901' 'AL061901' 'AL071901'],13.789,7.6599999999999975,19.898,16.663,20.647,26.644000000000002,27.385,24.419,25.67,28.232,21.425
190109,['AL071901' 'AL081901' 'AL091901' 'AL101901'],11.984000000000002,5.819,17.929000000000006,16.000999999999998,15.375,25.936,23.874,20.816,22.70000000000001,24.063,17.525
190110,['AL101901' 'AL111901' 'AL121901' 'AL131901'],9.003,2.998,15.002,15.087,10.224,22.179000000000002,18.922,14.681,16.531000000000002,19.554000000000002,13.025
190111,['AL131901'],5.976,0.07099999999999995,12.043,14.101,2.507,15.616,12.933,6.358999999999999,8.901,13.582,4.9
190206,['AL011902' 'AL021902'],13.214,6.894,19.338,16.284000000000002,18.637999999999998,26.771,27.162,23.242,25.285,27.309,7.4
190209,['AL031902'],11.799,5.555,17.897000000000006,16.032,15.182,26.121,24.013,20.286,22.105,23.247,7.225
190210,['AL041902'],8.801,2.759,14.811,14.991,9.996,23.276,18.961,15.974,17.798000000000005,18.81,8.1
190211,['AL051902'],5.274,-0.46,11.159,13.902000000000001,3.142,20.51,16.993000000000002,12.791,14.776,14.693,3.6
190307,['AL011903'],13.992,7.87,19.787,16.496000000000002,20.549,26.944000000000006,26.743000000000002,25.0,26.412,27.053,4.9
190308,['AL021903'],13.412,7.557999999999999,19.298,16.304000000000002,19.818,27.641,27.248,24.596,26.509,26.985,11.025
190309,['AL031903' 'AL041903' 'AL051903' 'AL061903'],11.501,5.642,17.355999999999998,15.771,15.046,25.418000000000006,23.511,20.372,22.26100000000001,23.052,25.15
190310,['AL071903' 'AL081903' 'AL091903'],8.812000000000003,2.895,14.634,14.835,9.023,21.421,18.251,14.422,16.269000000000002,17.434,13.325
190311,['AL101903'],5.516,-0.050999999999999934,11.219,13.828,1.69,17.517,12.749,7.693999999999999,10.442,12.302,4.9
190406,['AL011904'],13.014,6.7780000000000005,19.092,16.207,17.948999999999995,25.753,26.162,22.756,24.387,25.273000000000003,4.9
190409,['AL021904' 'AL031904'],11.380999999999998,5.3610000000000015,17.465000000000003,15.768,15.937999999999999,26.237,25.951999999999998,20.98,23.176,24.284,10.525
190410,['AL031904' 'AL041904' 'AL051904' 'AL061904'],8.833,3.133,14.902,14.947000000000001,9.629,22.949,20.122,14.053,16.552,18.738,13.85
190411,['AL061904'],6.23,0.5579999999999999,11.997,14.144,2.753,17.186,13.462,8.360999999999999,10.811,12.612,2.025
190509,['AL011905' 'AL021905' 'AL031905'],11.803999999999998,5.928,17.684,16.004,16.206,26.846999999999998,25.78,21.909,24.145000000000003,25.02,7.025
190510,['AL041905' 'AL051905'],9.041,3.117,14.866,15.091,8.391,22.962,19.363000000000003,15.2,17.44,18.021,13.05
190606,['AL011906' 'AL021906'],13.334,7.275,19.287,16.436,18.219,26.476,27.028,23.498,25.207,26.398000000000003,10.125
190608,['AL031906' 'AL041906'],13.691,7.842999999999999,19.539,16.593,20.239,27.088,27.264,25.317,26.503,25.943,16.825
190609,['AL041906' 'AL051906' 'AL061906' 'AL071906'],11.771999999999998,5.884,17.522000000000002,15.95,16.804000000000002,26.916,26.148000000000003,23.06,24.66200000000001,24.267,34.25
190610,['AL071906' 'AL081906' 'AL091906' 'AL101906'],9.267,3.479,14.943,15.152000000000001,9.172,21.824,17.088,14.528,16.118000000000002,16.109,18.675
190611,['AL111906'],5.501,-0.30099999999999993,11.17,14.054,2.007,19.359,15.512,9.799,12.008,12.173,4.9
190706,['AL011907'],12.729,6.509,18.576,16.253,17.256999999999998,25.692,25.603,20.826,23.536,25.903,3.025
190709,['AL021907' 'AL031907'],11.665,5.59,17.442999999999998,15.902000000000001,15.73,26.484,25.288,22.259,24.028000000000002,25.061,3.625
190710,['AL041907'],9.234,3.32,15.079,15.159,9.167,21.959,19.496,13.315,15.748,18.78,2.025
190711,['AL051907'],5.207000000000002,-0.5570000000000002,10.71,13.872,2.046,18.649,12.501,8.726999999999999,11.095999999999998,10.81,1.6
190803,['AL011908'],4.136,-2.101,10.384,13.783,3.4530000000000003,20.538000000000004,18.649,12.802,15.779000000000002,16.925,7.225
190805,['AL021908'],11.140999999999998,4.86,16.958000000000002,15.757,13.127,24.226,22.963,19.493,21.75,22.195,4.225
190807,['AL031908' 'AL041908'],14.197000000000001,8.113,19.748,16.618000000000002,21.004,26.94,26.770000000000003,24.838,26.014,26.254,7.4
190808,['AL031908' 'AL041908' 'AL051908'],13.376,7.499,19.359,16.365000000000002,19.591,27.065,27.056,23.599,25.424,26.535,9.425
190809,['AL051908' 'AL061908' 'AL071908' 'AL081908'],11.977,5.977,17.781000000000006,15.93,15.949000000000002,25.88,24.517,20.109,21.968000000000004,23.397,25.675
190810,['AL081908' 'AL091908' 'AL101908'],8.865,2.948,14.675,14.883,8.173,21.207,16.944000000000006,14.687000000000001,16.128,17.236,18.35
190906,['AL011909' 'AL021909' 'AL031909'],12.962,6.766,18.71,16.191000000000006,18.643,26.695999999999998,26.131999999999998,23.908,25.427,26.464,10.85
190907,['AL031909' 'AL041909'],14.06,8.05,19.787,16.437,20.885,26.826999999999998,28.263,23.436,25.25,28.553,12.025
190908,['AL051909' 'AL061909' 'AL071909' 'AL081909'],13.752,7.752999999999999,19.625,16.496000000000002,20.72,27.428,27.969,23.497,25.51,27.9,16.675
190909,['AL091909' 'AL101909'],11.879,5.778,17.891000000000005,15.849,15.612,25.863000000000003,25.090999999999998,19.92,22.019000000000002,23.921,13.525
190910,['AL111909'],9.192,3.221,15.139,14.941,8.851,22.092,19.733,13.233,15.781,18.73,11.025
190911,['AL121909'],6.2360000000000015,0.32299999999999995,11.959,13.993,3.799,19.547,17.615000000000006,12.049,14.306,16.070999999999998,8.1
191008,['AL011910' 'AL021910'],13.677,7.605999999999999,19.425,16.477,19.847,26.88900000000001,27.801,23.697,25.462,28.55,3.2
191009,['AL031910' 'AL041910'],11.732999999999999,5.6690000000000005,17.623,15.875,16.63,26.252,26.02,22.121,23.853,25.918000000000006,16.25
191010,['AL051910'],9.006,2.986,14.905,15.019,10.201,22.788,19.912000000000006,16.677,18.818,18.523,16.9
191108,['AL011911' 'AL021911' 'AL031911'],13.499,7.6069999999999975,19.396,16.387,19.886,26.89,27.067,24.906,26.133000000000006,28.000999999999998,14.625
191109,['AL041911' 'AL051911'],11.638,5.723,17.491000000000003,15.799,16.869,27.293000000000006,27.513,23.569000000000006,25.635,26.899,10.25
191110,['AL061911'],9.263,3.401,14.99,15.063,9.583,24.841,20.467,16.705000000000002,19.328000000000007,18.466,2.025
191111,['AL061911'],5.964,0.30899999999999994,11.652,14.062,0.6240000000000001,19.393,12.463,8.366999999999999,10.65,10.643,2.025
191206,['AL011912'],13.435,7.166,19.351,16.397000000000002,17.551,25.754,24.709,22.107,23.722,24.558000000000003,3.6
191207,['AL021912'],13.723,7.915999999999999,19.729,16.509,20.578000000000007,27.209,27.459000000000003,24.564,26.009,28.222,2.025
191209,['AL031912' 'AL041912'],11.222,5.227,17.435000000000002,15.685,15.134,26.872,25.978,23.033,24.91800000000001,24.156,8.425
191210,['AL051912' 'AL061912'],8.366999999999999,2.497,14.133,14.751,9.256,23.861,20.339000000000002,15.787,17.864,19.04,13.625
191211,['AL071912'],5.521,-0.2909999999999999,11.185,13.928,3.192,17.428,12.762,8.998,11.026,11.927999999999999,10.0
191306,['AL011913'],13.005,6.6670000000000025,19.075,16.215999999999998,18.730999999999998,25.401,25.414,22.485,24.009,24.815,4.225
191308,['AL021913' 'AL031913' 'AL041913'],13.724,7.7349999999999985,19.805,16.496000000000002,20.744,26.861,27.328000000000007,23.918000000000006,25.615,27.893,10.825
191309,['AL031913' 'AL041913'],11.759,5.629,17.833000000000006,15.867,15.332,25.535999999999998,23.733,20.021,21.728,22.249,9.225
191310,['AL051913' 'AL061913'],9.077,3.091,14.904000000000002,15.028,8.337,21.222,17.921000000000006,15.123,16.662000000000006,16.945,8.45
191409,['AL011914'],11.915,5.8660000000000005,17.747000000000003,16.075,15.729,25.412,24.739,19.803,21.647,24.374,3.6
191507,['AL011915'],14.443,8.455,20.553,16.817,20.383,27.552,27.37,24.822,26.76,27.362,4.225
191508,['AL011915' 'AL021915' 'AL031915' 'AL041915'],13.77,7.757999999999999,19.997,16.802,19.511,27.88300000000001,26.463,24.101,25.768,25.814,38.1
191509,['AL031915' 'AL041915' 'AL051915' 'AL061915'],11.867,6.0379999999999985,17.811,16.102,16.037,27.076,25.679,22.198,24.225,24.392,36.375
191510,['AL061915'],8.984,3.017,14.862,15.093,9.812,24.06900000000001,20.339000000000002,16.627,19.149,18.804000000000002,15.625
191605,['AL011916'],10.972,4.7940000000000005,17.084,15.779000000000002,13.277000000000001,24.425,23.272,20.62,22.759,22.842,2.5
191606,['AL021916'],12.942,6.867000000000001,18.91,16.290000000000006,17.62,25.936,26.148000000000003,21.999000000000002,24.302,27.134,11.025
191607,['AL021916' 'AL031916' 'AL041916'],14.052,8.184,20.012,16.599,21.586,26.793000000000006,27.35,24.273000000000003,25.297,27.693,29.125
191608,['AL051916' 'AL061916' 'AL071916' 'AL081916'],13.58,7.754,19.484,16.511,20.17,27.231,27.311,24.455,26.193,26.943,29.65
191609,['AL081916' 'AL091916' 'AL101916' 'AL111916'],11.725999999999999,5.725,17.634,15.927,15.54,25.803,24.171999999999997,20.048,22.217,23.658,23.575
191610,['AL121916' 'AL131916' 'AL141916'],9.052999999999999,3.156,14.763,14.919,9.053,23.028000000000002,19.14,15.482000000000001,17.471,18.745,22.55
191611,['AL151916'],5.596,-0.31099999999999994,11.22,13.814,1.962,18.81,13.825,10.172,12.597,11.975,3.6
191707,['AL011917'],14.259,8.377,20.083,16.706,21.49,26.908,27.647,24.496,26.193,28.545,2.025
191708,['AL021917' 'AL031917'],13.470999999999998,7.544999999999999,19.567999999999998,16.580000000000002,19.923,27.038,26.89,23.767,25.570999999999998,27.801,14.625
191709,['AL031917' 'AL041917'],11.745,5.796,17.669,16.058,15.767,25.631999999999998,23.73,19.334,21.497,23.952,27.925
191808,['AL011918' 'AL021918' 'AL031918' 'AL041918'],13.431,7.491999999999999,19.326,16.552,20.485,27.154,27.403000000000002,25.009,26.398000000000003,28.223000000000006,26.95
191809,['AL041918' 'AL051918' 'AL061918'],11.880999999999998,5.8,17.999000000000006,16.074,14.913,25.18,22.594,18.676,20.896,22.383000000000006,14.225
191907,['AL011919'],14.274000000000001,8.264,20.146,16.582,21.681,26.739,27.19,24.762,26.012,26.53,3.025
191909,['AL021919' 'AL031919' 'AL041919'],11.989999999999998,6.126,17.887,16.025,16.578,26.252,24.987,21.109,23.002,23.896,25.725
191910,['AL041919'],9.361,3.522,15.005,15.117,8.987,26.104,23.402,20.259,22.722,19.916,1.6
191911,['AL051919'],5.489,-0.4310000000000001,11.158,13.914,1.538,20.513,16.045,10.639,13.689,12.617,3.6
192009,['AL011920' 'AL021920' 'AL031920' 'AL041920' 'AL051920'],11.794,5.85,17.810000000000006,16.117,16.247,26.397,26.054,21.937,23.951,24.861,29.1
192106,['AL011921'],13.44,7.383999999999999,19.36,16.490000000000002,19.506,26.544,26.322,23.815,25.833000000000002,25.451999999999998,6.4
192109,['AL021921' 'AL031921' 'AL041921'],11.869000000000002,5.996,17.785,16.166,16.745,27.48,27.234,24.666,26.527,26.365,23.4
192110,['AL051921' 'AL061921'],9.264,3.446,15.124,15.285,10.188,22.47900000000001,18.955,14.97,16.912000000000006,19.307000000000002,19.3
192111,['AL071921'],5.864,0.2,11.362,14.236,3.4330000000000003,20.22,17.15,11.832,14.079,15.130999999999998,2.5
192206,['AL011922'],13.331,7.266,19.153,16.406000000000002,19.154,26.329,26.331,23.619,25.396,25.61,2.025
192209,['AL021922' 'AL031922'],11.775,5.754,17.660999999999994,15.981,17.048,25.753,25.357,21.769,23.74,24.859,15.925
192210,['AL041922' 'AL051922'],9.056,3.134,14.975,15.043,10.385,23.36,19.284000000000002,15.961,17.934,18.587,11.05
192306,['AL011923'],13.296,7.1389999999999985,19.055999999999997,16.452,18.438,25.727,25.833,23.601,24.788,26.515,2.5
192309,['AL021923' 'AL031923' 'AL041923' 'AL051923'],11.883,5.816,17.783,15.992,16.284000000000002,26.363000000000003,24.805,21.898000000000003,23.91200000000001,24.46,26.05
192310,['AL051923' 'AL061923' 'AL071923' 'AL081923' 'AL091923'],9.52,3.523,15.188,15.249,9.006,21.928,18.47,14.380999999999998,16.855999999999998,16.995,23.05
192406,['AL011924'],13.342,7.085000000000001,19.195,16.461000000000002,18.679,27.105,27.311999999999998,23.584,25.704,27.423,1.6
192407,['AL021924'],14.304,8.161,20.057,16.724,20.3,27.076999999999998,27.454,23.717,25.719,27.461,3.025
192408,['AL031924' 'AL041924'],13.654000000000002,7.584999999999999,19.519,16.555999999999994,20.249,27.896,28.75,24.68,26.668000000000006,28.988000000000003,20.05
192409,['AL041924' 'AL051924' 'AL061924' 'AL071924' 'AL081924'],11.957,6.024,17.783,16.003,15.04,25.885,24.373,19.143,21.296000000000006,23.382,22.975
192410,['AL071924' 'AL081924' 'AL091924' 'AL101924'],9.203,3.29,14.895999999999999,15.042,9.626,21.813000000000002,19.895000000000003,14.627,16.474,19.199,30.25
192411,['AL111924'],6.4,0.6559999999999999,11.794,14.132,3.603,18.639,15.804,10.216,12.584,14.877,4.9
192508,['AL011925' 'AL021925'],13.769,7.7239999999999975,19.737,16.715999999999998,20.211,27.251,27.47,23.976,26.272,27.035999999999998,6.125
192509,['AL031925'],11.979,6.007999999999999,17.874000000000006,16.14,17.195,28.068,27.486,24.615,27.189,25.085,2.025
192511,['AL041925'],6.34,0.6459999999999999,11.912,14.418,2.55,18.273,13.792,8.642999999999999,10.823,12.145,6.4
192512,['AL041925'],4.398,-1.4700000000000002,10.011,13.897,-2.408,14.747,8.588000000000001,4.545999999999999,7.13,6.3580000000000005,6.4
192607,['AL011926' 'AL021926'],14.168,8.058,19.998,16.766000000000002,21.291,26.782,27.027,25.276,26.649,26.673000000000002,25.425
192608,['AL011926' 'AL021926' 'AL031926'],13.877,7.915999999999999,19.695,16.8,20.658,27.495,27.682,25.662,27.121,27.259,35.425
192609,['AL041926' 'AL051926' 'AL061926' 'AL071926' 'AL081926'],12.075,6.15,17.816000000000006,16.222,16.166,27.121,26.805,23.177,25.164,25.426,47.55
192610,['AL081926' 'AL091926' 'AL101926'],9.55,3.6010000000000004,15.474,15.372,10.512,23.239,21.481,16.246,18.528,20.541,26.225
192611,['AL111926'],6.3,0.618,11.936,14.351,2.975,17.506999999999998,12.01,8.328999999999999,10.618,11.815999999999999,1.225
192708,['AL011927'],13.698,7.696999999999999,19.529,16.742,19.134,27.304000000000002,26.868000000000002,22.55,24.697,27.718000000000004,12.1
192709,['AL021927' 'AL031927' 'AL041927' 'AL051927'],12.254,6.26,18.109,16.224,15.933,26.333,25.636,21.933000000000003,24.147,24.693,22.825
192710,['AL041927' 'AL051927' 'AL061927' 'AL071927'],9.887,4.02,15.627,15.435,10.219,23.10100000000001,20.749000000000002,16.495,18.678,19.673,14.725
192711,['AL071927' 'AL081927'],6.346,0.596,12.072,14.342,3.282,20.038,17.997,11.953,14.339,16.689,4.1
192808,['AL011928' 'AL021928'],13.687,7.797999999999999,19.522,16.7,20.125,27.148000000000003,28.194000000000006,25.16,26.340999999999998,27.447,14.5
192809,['AL031928' 'AL041928' 'AL051928'],12.03,6.02,17.980999999999995,16.066,15.231,26.011,23.896,19.704,22.206000000000003,23.352,25.7
192810,['AL061928'],9.486,3.549,15.387,15.232000000000001,10.06,23.811,21.357000000000006,16.632,19.046,20.386,6.4
192906,['AL011929'],12.927999999999999,6.908,18.65,16.328000000000007,18.241,25.767,26.116,22.188000000000002,23.906,26.567,6.4
192909,['AL021929' 'AL031929'],11.807,5.926,17.598000000000006,16.092,15.895999999999999,26.079,24.959,21.029,22.689,24.319000000000006,20.725
192910,['AL021929' 'AL041929' 'AL051929'],9.46,3.686,15.217,15.248,9.663,21.89,19.593,14.302,16.589000000000002,19.027,26.725
193008,['AL011930' 'AL021930'],13.927999999999999,7.995999999999999,19.803,16.791,20.758000000000006,26.834,27.561,23.482,25.168000000000006,28.221,30.325
193009,['AL011930' 'AL021930'],11.874,5.935,17.754,16.25,16.474,26.912,25.284,23.71,25.243000000000002,25.611,30.325
193010,['AL031930'],9.261,3.5869999999999997,14.940999999999999,15.355,8.555,21.543000000000006,18.818,13.607,15.827000000000002,18.052,3.6
193106,['AL011931'],13.573,7.489000000000001,19.419,16.630000000000006,19.565,26.437,26.276999999999997,23.37,25.564,26.544,2.025
193107,['AL021931'],14.576,8.665,20.399,16.967,22.143,27.938,27.946,26.439,27.966,27.678,3.6
193108,['AL031931' 'AL041931'],14.12,8.189,19.961,16.887,20.291,27.13600000000001,26.053,24.021,25.749,26.593000000000004,3.725
193109,['AL051931' 'AL061931' 'AL071931' 'AL081931'],12.283,6.485,18.078000000000007,16.294,17.573,26.854,26.684,23.488000000000003,25.25500000000001,26.822,26.275
193110,['AL091931' 'AL101931'],9.937,4.073,15.718,15.448,10.659,23.609,21.868000000000002,16.553,18.853,21.525,4.625
193111,['AL111931' 'AL121931' 'AL131931'],6.2429999999999986,0.5449999999999999,11.63,14.317,3.932,20.394,17.680999999999994,13.168,15.168,15.01,7.55
193205,['AL011932'],11.239,5.2250000000000005,16.865000000000002,16.018,13.868,23.815,22.307,18.663,20.766,22.035,3.025
193208,['AL021932' 'AL031932' 'AL041932'],13.74,7.916999999999999,19.5,16.68,20.439,27.377,27.973000000000006,24.76,26.01,27.685,42.125
193209,"['AL031932' 'AL041932' 'AL051932' 'AL061932' 'AL071932' 'AL081932'
 'AL091932' 'AL101932']",12.31,6.34,18.216,16.262999999999998,15.925999999999998,26.224,24.962,21.419,23.013,22.918000000000006,56.325
193210,['AL091932' 'AL111932' 'AL121932' 'AL131932' 'AL141932'],9.682,3.9,15.424,15.28,9.023,22.974,18.406,15.776,17.736,17.363,47.825
193211,['AL141932' 'AL151932'],5.908,0.014000000000000012,11.550999999999998,14.175,1.578,17.227,11.577,9.104,11.067,10.934,29.725
193305,['AL011933'],11.047,4.988,16.845000000000002,15.823,13.544,25.766,25.109,21.669,23.985,23.444000000000006,2.025
193306,['AL021933'],13.11,7.001,19.035999999999998,16.337,19.805,25.904,25.837,24.139,25.773000000000003,26.368,9.025
193307,['AL021933' 'AL031933' 'AL041933' 'AL051933'],14.236,8.295,20.037,16.704,21.917,27.008000000000006,27.332,24.547,25.903000000000002,28.44,19.95
193308,"['AL051933' 'AL061933' 'AL071933' 'AL081933' 'AL091933' 'AL101933'
 'AL111933']",13.76,7.858,19.635,16.701,20.234,27.399,27.436,24.491,26.211,27.366,60.65
193309,['AL081933' 'AL111933' 'AL121933' 'AL131933' 'AL141933' 'AL151933'],11.854,6.055,17.631,16.024,17.288,27.522,27.309,24.073,25.60400000000001,26.516,81.25
193310,['AL161933' 'AL171933' 'AL181933' 'AL191933'],9.238,3.374,15.172,15.143,9.848,23.558000000000003,20.598000000000006,15.811,18.036,20.548000000000002,25.0
193311,['AL181933' 'AL201933'],5.89,0.09299999999999996,11.578,14.130999999999998,3.1710000000000003,17.712,15.507,9.300999999999998,11.617,14.347999999999999,8.9
193406,['AL011934'],13.402,7.4220000000000015,19.183,16.578000000000007,19.58,26.524,27.416999999999998,24.655,26.083000000000002,28.268,7.225
193407,['AL021934' 'AL031934'],14.343,8.472000000000001,20.14,16.851,22.412,27.284,28.055,26.355,27.873,29.162,12.025
193408,['AL041934' 'AL051934'],13.778,8.01,19.534,16.740000000000002,21.013,27.239,28.374000000000002,24.980999999999998,26.689,28.939,6.125
193409,['AL051934' 'AL061934' 'AL071934' 'AL081934' 'AL091934'],11.727,5.899,17.505000000000006,16.128,15.815999999999999,26.415,24.521,22.454,24.379,24.457,19.55
193410,['AL101934' 'AL111934' 'AL121934'],9.421,3.629,15.371,15.332,11.13,23.885,21.757,15.222,17.784000000000006,21.464,11.325
193411,['AL131934'],6.397,0.978,11.735999999999999,14.412,4.402,19.29,15.893,11.216,13.411,14.946,10.0
193505,['AL011935'],10.905999999999999,4.755000000000001,16.880000000000006,15.847999999999999,12.136,24.961,23.07,18.661,21.557,21.033,2.5
193508,['AL021935' 'AL031935' 'AL041935'],13.775,7.830999999999999,19.657,16.715,20.643,27.561,28.207,24.695999999999998,26.346999999999998,28.212,41.325
193509,['AL031935' 'AL041935' 'AL051935'],11.999,6.042000000000002,17.896,16.143,16.090999999999998,25.951,24.5,21.174,23.01,22.631,42.5
193510,['AL051935' 'AL061935' 'AL071935'],9.516,3.7,15.379,15.311,9.543,23.518,21.164,15.649000000000001,17.828000000000007,19.928,28.125
193511,['AL071935' 'AL081935'],5.443,-0.23,10.849,14.069,1.64,19.161,14.245,11.745999999999999,13.711,12.352,9.7
193606,['AL011936' 'AL021936' 'AL031936'],13.363,7.2879999999999985,19.171,16.524,19.983,26.105,27.430999999999997,23.366,25.35,27.269,8.525
193607,['AL041936' 'AL051936'],14.629,8.704,20.443,16.928,22.834,27.462,27.520000000000003,25.797,27.516,27.572,9.7
193608,"['AL051936' 'AL061936' 'AL071936' 'AL081936' 'AL091936' 'AL101936'
 'AL111936']",13.86,7.9289999999999985,19.691,16.811,21.746,27.359,28.189,25.250999999999998,26.639,28.448,32.0
193609,['AL101936' 'AL121936' 'AL131936' 'AL141936' 'AL151936'],12.020999999999999,6.064,17.91,16.191,16.777,26.956,26.898000000000003,22.636,24.493000000000002,24.587,31.4
193610,['AL161936'],9.457,3.658,15.315999999999999,15.412,9.631,24.274,19.351000000000006,16.746,18.987000000000002,16.828,1.225
193612,['AL171936'],3.921,-1.4409999999999998,9.181,13.767,-1.864,16.796,11.220999999999998,6.619,8.913,9.636,3.025
193707,['AL011937'],14.375,8.41,20.154,17.054000000000002,21.769,27.091,27.498,24.838,26.362,28.296,3.6
193708,['AL011937' 'AL021937' 'AL031937'],14.007,8.145,19.85,16.941,21.466,27.303,27.698,24.945,26.154,28.985,10.225
193709,"['AL031937' 'AL041937' 'AL051937' 'AL061937' 'AL071937' 'AL081937'
 'AL091937']",12.412999999999998,6.419,18.377,16.402,16.788999999999998,25.901999999999997,24.725,20.073,22.20300000000001,25.047,40.475
193710,['AL091937' 'AL101937' 'AL111937'],9.729,4.002,15.635,15.523,10.057,22.001,18.853,13.949000000000002,16.087,19.188,10.725
193801,['AL011938'],2.91,-2.5970000000000004,8.415999999999999,13.595999999999998,-3.1700000000000004,14.976,10.758,4.773,7.532999999999999,9.138,4.9
193808,['AL021938' 'AL031938' 'AL041938'],13.963,8.097000000000001,19.85,16.904,21.178,27.738000000000003,27.813000000000002,25.544,27.237,28.022,21.85
193809,['AL051938' 'AL061938'],12.427,6.468,18.311,16.367,17.154,25.968000000000004,24.861,21.489,23.559,24.642,20.825
193810,['AL071938' 'AL081938'],9.783999999999999,3.984,15.734000000000002,15.526,11.421,21.65,20.619,15.121,17.078000000000007,20.469,3.725
193811,['AL091938'],6.53,0.969,12.161,14.408,2.428,19.808,13.876,11.654000000000002,13.883,11.892999999999999,3.6
193906,['AL011939'],13.530999999999999,7.5100000000000025,19.47,16.712,18.855,26.61,26.837,25.068,26.812,27.159,3.025
193908,['AL021939' 'AL031939'],13.932,8.011000000000001,19.807,16.892,20.505,26.596,27.606,24.513,25.782,27.331999999999997,7.25
193909,['AL041939'],11.957999999999998,5.907,17.922,16.3,17.243,26.877,26.529,22.663,24.63900000000001,25.857,2.025
193910,['AL051939' 'AL061939'],9.218,3.479,14.963,15.232000000000001,9.731,23.781,20.433,16.817999999999998,19.156,19.976,20.8
193911,['AL061939'],6.189,0.5549999999999999,11.742,14.379,2.467,17.52,13.002,8.253,10.491,11.537,6.4
194005,['AL011940'],11.338,5.202000000000001,17.273,16.08,14.397,22.597,21.823,18.448,20.209,22.118,3.025
194008,['AL021940' 'AL031940' 'AL041940'],13.811,7.9369999999999985,19.662,16.945999999999998,20.543000000000006,27.496,26.442,24.123,25.842,26.866999999999997,23.475
194009,['AL041940' 'AL051940' 'AL061940' 'AL071940'],12.267999999999999,6.377000000000002,18.186,16.43,16.534000000000002,25.256,23.646,20.113,22.433000000000003,23.956,25.5
194010,['AL081940' 'AL091940'],9.457,3.762,15.273,15.384,10.899000000000001,21.731,19.985000000000007,14.943,17.421000000000006,19.731,9.8
194109,['AL011941' 'AL021941' 'AL031941' 'AL041941'],11.815999999999999,5.973,17.813000000000006,16.19,16.094,26.927,26.192,22.957,24.75800000000001,24.735,32.725
194110,['AL051941' 'AL061941'],9.71,3.988,15.504,15.629000000000001,10.169,25.407,23.387,19.022,21.386000000000006,20.629,13.05
194208,['AL011942' 'AL021942' 'AL031942' 'AL041942'],13.786,8.042,19.602999999999998,16.766000000000002,20.35,27.436,27.348000000000006,24.024,25.721,27.021,26.425
194209,['AL031942' 'AL041942' 'AL051942' 'AL061942' 'AL071942' 'AL081942'],12.145999999999999,6.151,18.143,16.265,15.956,26.483,23.843000000000004,21.928,23.844,22.681,28.7
194210,['AL081942' 'AL091942' 'AL101942'],9.627,3.864,15.452,15.358,10.116,22.788,20.194000000000006,16.024,18.151,18.505,7.65
194211,['AL111942'],6.3950000000000005,0.6849999999999999,12.149,14.425999999999998,3.016,19.716,16.363,11.220999999999998,13.574000000000002,14.908,9.025
194307,['AL011943'],14.46,8.503,20.394000000000002,16.95,21.65,27.206,28.12,25.0,26.475,28.1,8.1
194308,['AL021943' 'AL031943'],13.774,7.985999999999999,19.68,16.912,20.979,27.581,28.652,25.197,26.778,29.546,16.9
194309,['AL041943' 'AL051943' 'AL061943' 'AL071943'],12.095999999999998,6.325,18.029000000000003,16.285,15.873,26.035,23.803,19.926,21.85,23.59,23.3
194310,['AL071943' 'AL081943' 'AL091943' 'AL101943'],9.907,4.0680000000000005,15.859000000000002,15.62,9.847,21.242,18.271,14.602,16.492,17.879,17.25
194407,['AL011944' 'AL021944' 'AL031944'],14.468,8.652000000000001,20.493,17.119,21.05,26.908,28.199,24.366,25.524,28.308000000000003,12.825
